team,season,GW,goals_scored_for,goals_conceded,was_home,opponent,clean_sheet,win,draw,points_earned,goals_scored_last5,goals_conceded_last5,clean_sheet_rate_last5,wins_last5,form_points_last5,goals_scored_last3,goals_conceded_last3,home_goals_scored_season,away_goals_scored_season,home_goals_conceded_season,away_goals_conceded_season,attacking_strength,defensive_strength
Brighton,2020-21,20,0,0,True,Fulham,1,0,1,1,1.2,1.4,0.2,1.0,5.0,1.3333333333333333,1.3333333333333333,0.8888888888888888,1.1,1.6666666666666667,1.4,0.5454545454545454,0.5714285714285714
Brighton,2020-21,21,1,0,True,Spurs,1,1,0,3,0.8,1.0,0.4,1.0,5.0,0.3333333333333333,0.3333333333333333,0.8,1.1,1.5,1.4,0.21428571428571433,0.75
Brighton,2020-21,22,1,0,False,Liverpool,1,1,0,3,1.0,0.8,0.6,2.0,8.0,0.6666666666666666,0.0,0.8181818181818182,1.1,1.3636363636363635,1.4,0.25,0.8235294117647058
Brighton,2020-21,23,1,1,False,Burnley,0,0,1,1,0.6,0.2,0.8,3.0,10.0,0.6666666666666666,0.0,0.8181818181818182,1.0909090909090908,1.3636363636363635,1.2727272727272727,0.09090909090909088,0.9333333333333333
Brighton,2020-21,24,0,0,True,Aston Villa,1,0,1,1,0.8,0.2,0.8,3.0,11.0,1.0,0.3333333333333333,0.8181818181818182,1.0833333333333333,1.3636363636363635,1.25,0.20000000000000004,1.0
Brighton,2020-21,25,1,2,True,Crystal Palace,0,0,0,0,0.6,0.2,0.8,2.0,9.0,0.6666666666666666,0.3333333333333333,0.75,1.0833333333333333,1.25,1.25,0.0,1.0
Brighton,2020-21,26,0,1,False,West Brom,0,0,0,0,0.8,0.6,0.6,2.0,8.0,0.6666666666666666,1.0,0.7692307692307693,1.0833333333333333,1.3076923076923077,1.25,0.15384615384615385,0.9375
Brighton,2020-21,27,1,2,True,Leicester,0,0,0,0,0.6,0.8,0.4,1.0,5.0,0.3333333333333333,1.0,0.7692307692307693,1.0,1.3076923076923077,1.2307692307692308,0.0769230769230769,0.875
Brighton,2020-21,28,2,1,False,Southampton,0,1,0,3,0.6,1.2,0.2,0.0,2.0,0.6666666666666666,1.6666666666666667,0.7857142857142857,1.0,1.3571428571428572,1.2307692307692308,0.23076923076923075,0.6153846153846153
Brighton,2020-21,29,3,0,True,Newcastle,1,1,0,3,0.8,1.2,0.2,1.0,4.0,1.0,1.3333333333333333,0.7857142857142857,1.0714285714285714,1.3571428571428572,1.2142857142857142,0.25,0.4
Brighton,2020-21,30,1,2,False,Man Utd,0,0,0,0,1.4,1.2,0.2,2.0,6.0,2.0,1.0,0.9333333333333333,1.0714285714285714,1.2666666666666666,1.2142857142857142,0.5833333333333334,0.5833333333333333
Brighton,2020-21,31,0,0,True,Everton,1,0,1,1,1.4,1.2,0.2,2.0,6.0,2.0,1.0,0.9333333333333333,1.0666666666666667,1.2666666666666666,1.2666666666666666,0.5,0.6363636363636365
Brighton,2020-21,32,0,0,False,Chelsea,1,0,1,1,1.4,1.0,0.4,2.0,7.0,1.3333333333333333,0.6666666666666666,0.875,1.0666666666666667,1.1875,1.2666666666666666,0.6,0.75
Brighton,2020-21,33,0,1,False,Sheffield Utd,0,0,0,0,1.2,0.6,0.6,2.0,8.0,0.3333333333333333,0.6666666666666666,0.875,1.0,1.1875,1.1875,0.5,1.0
Brighton,2020-21,34,2,0,True,Leeds,1,1,0,3,0.8,0.6,0.6,1.0,5.0,0.0,0.3333333333333333,0.875,0.9411764705882353,1.1875,1.1764705882352942,0.2222222222222222,1.0
Brighton,2020-21,35,1,2,False,Wolves,0,0,0,0,0.6,0.6,0.6,1.0,5.0,0.6666666666666666,0.3333333333333333,0.9411764705882353,0.9411764705882353,1.1176470588235294,1.1764705882352942,0.09999999999999998,1.0
Brighton,2020-21,36,1,1,True,West Ham,0,0,1,1,0.6,0.6,0.6,1.0,5.0,1.0,1.0,0.9411764705882353,0.9444444444444444,1.1176470588235294,1.2222222222222223,0.19999999999999998,1.0
Brighton,2020-21,37,3,2,True,Man City,0,1,0,3,0.8,0.8,0.4,1.0,5.0,1.3333333333333333,1.0,0.9444444444444444,0.9444444444444444,1.1111111111111112,1.2222222222222223,0.2222222222222222,0.8181818181818181
Brighton,2020-21,38,0,2,False,Arsenal,0,0,0,0,1.4,1.2,0.2,2.0,7.0,1.6666666666666667,1.6666666666666667,1.0526315789473684,0.9444444444444444,1.1578947368421053,1.2222222222222223,0.5555555555555554,0.6000000000000001
Brighton,2021-22,1,1,1,False,Burnley,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Brighton,2021-22,2,2,0,True,Watford,1,1,0,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.8
Brighton,2021-22,3,0,2,True,Everton,0,0,0,0,1.5,0.5,0.5,1.0,4.0,1.5,0.5,2.0,1.0,0.0,1.0,0.375,0.875
Brighton,2021-22,4,1,0,False,Brentford,1,1,0,3,1.0,1.0,0.3333333333333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.7
Brighton,2021-22,5,2,1,True,Leicester,0,1,0,3,1.0,0.75,0.5,2.0,7.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.4,0.8181818181818181
Brighton,2021-22,6,1,1,False,Crystal Palace,0,0,1,1,1.2,0.8,0.4,3.0,10.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.5,0.5,0.7692307692307692
Brighton,2021-22,7,0,0,True,Arsenal,1,0,1,1,1.2,0.8,0.4,3.0,10.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.6923076923076923
Brighton,2021-22,8,0,0,False,Norwich,1,0,1,1,0.8,0.8,0.4,2.0,8.0,1.0,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.2222222222222222,0.75
Brighton,2021-22,9,0,4,True,Man City,0,0,0,0,0.8,0.4,0.6,2.0,9.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.5,0.21428571428571433,1.0
Brighton,2021-22,10,2,2,False,Liverpool,0,0,1,1,0.6,1.2,0.4,1.0,6.0,0.0,1.3333333333333333,0.8,0.75,1.4,0.5,0.125,0.6000000000000001
Brighton,2021-22,11,1,1,True,Newcastle,0,0,1,1,0.6,1.4,0.4,0.0,4.0,0.6666666666666666,2.0,0.8,1.0,1.4,0.8,0.125,0.5
Brighton,2021-22,12,0,2,False,Aston Villa,0,0,0,0,0.6,1.4,0.4,0.0,4.0,1.0,2.3333333333333335,0.8333333333333334,1.0,1.3333333333333333,0.8,0.0,0.5454545454545455
Brighton,2021-22,13,0,0,True,Leeds,1,0,1,1,0.6,1.8,0.2,0.0,3.0,1.0,1.6666666666666667,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.0,0.0,0.4285714285714285
Brighton,2021-22,14,1,1,False,West Ham,0,0,1,1,0.6,1.8,0.2,0.0,3.0,0.3333333333333333,1.0,0.7142857142857143,0.8333333333333334,1.1428571428571428,1.0,0.0,0.30000000000000004
Brighton,2021-22,15,1,1,False,Southampton,0,0,1,1,0.8,1.2,0.2,0.0,4.0,0.3333333333333333,1.0,0.7142857142857143,0.8571428571428571,1.1428571428571428,1.0,0.16666666666666669,0.5714285714285714
Brighton,2021-22,17,0,1,True,Wolves,0,0,0,0,0.6,1.0,0.2,0.0,4.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.875,1.1428571428571428,1.0,0.18181818181818182,0.6363636363636362
Brighton,2021-22,19,2,0,True,Brentford,1,1,0,3,0.4,1.0,0.2,0.0,3.0,0.6666666666666666,1.0,0.625,0.875,1.125,1.0,0.06666666666666667,0.7
Brighton,2021-22,20,0,1,False,Chelsea,0,0,0,0,0.8,0.6,0.4,1.0,6.0,1.0,0.6666666666666666,0.7777777777777778,0.875,1.0,1.0,0.15789473684210528,1.0
Brighton,2021-22,21,3,2,False,Everton,0,1,0,3,0.8,0.8,0.2,1.0,5.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,0.22222222222222224,0.8571428571428572
Brighton,2021-22,22,0,1,True,Crystal Palace,0,0,0,0,1.2,1.0,0.2,2.0,7.0,1.6666666666666667,1.0,0.7777777777777778,1.0,1.0,1.1,0.3157894736842105,0.8
Brighton,2021-22,23,0,1,False,Leicester,0,0,0,0,1.0,1.0,0.2,2.0,6.0,1.0,1.3333333333333333,0.7,1.0,1.0,1.1,0.30769230769230776,0.8
Brighton,2021-22,25,2,2,False,Watford,0,0,1,1,1.0,1.0,0.2,2.0,6.0,1.0,1.3333333333333333,0.7,0.9090909090909091,1.0,1.0909090909090908,0.4285714285714286,0.7
Brighton,2021-22,26,0,3,True,Burnley,0,0,0,0,1.0,1.4,0.0,1.0,4.0,0.6666666666666666,1.3333333333333333,0.7,1.0,1.0,1.1666666666666667,0.4444444444444445,0.44444444444444464
Brighton,2021-22,27,0,2,True,Aston Villa,0,0,0,0,1.0,1.8,0.0,1.0,4.0,0.6666666666666666,2.0,0.6363636363636364,1.0,1.1818181818181819,1.1666666666666667,0.4285714285714286,0.3999999999999999
Brighton,2021-22,28,1,2,False,Newcastle,0,0,0,0,0.4,1.8,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,0.5833333333333334,1.0,1.25,1.1666666666666667,0.1,0.46153846153846156
Brighton,2021-22,29,0,2,True,Liverpool,0,0,0,0,0.6,2.0,0.0,0.0,1.0,0.3333333333333333,2.3333333333333335,0.5833333333333334,1.0,1.25,1.2307692307692308,0.0,0.4285714285714286
Brighton,2021-22,31,0,0,True,Norwich,1,0,1,1,0.6,2.2,0.0,0.0,1.0,0.3333333333333333,2.0,0.5384615384615384,1.0,1.3076923076923077,1.2307692307692308,0.0,0.23076923076923062
Brighton,2021-22,32,2,1,False,Arsenal,0,1,0,3,0.2,1.8,0.2,0.0,1.0,0.3333333333333333,1.3333333333333333,0.5,1.0,1.2142857142857142,1.2307692307692308,0.0,0.2727272727272726
Brighton,2021-22,33,1,3,False,Spurs,0,0,0,0,0.6,1.4,0.2,1.0,4.0,0.6666666666666666,1.0,0.5,1.0714285714285714,1.2142857142857142,1.2142857142857142,0.0769230769230769,0.6000000000000001
Brighton,2021-22,34,1,2,True,Southampton,0,0,0,0,0.8,1.6,0.2,1.0,4.0,1.0,1.3333333333333333,0.5,1.0666666666666667,1.2142857142857142,1.3333333333333333,0.09090909090909095,0.4545454545454545
Brighton,2021-22,35,3,0,False,Wolves,1,1,0,3,0.8,1.6,0.2,1.0,4.0,1.3333333333333333,2.0,0.5333333333333333,1.0666666666666667,1.2666666666666666,1.3333333333333333,0.18181818181818182,0.4545454545454545
Brighton,2021-22,36,4,0,True,Man Utd,1,1,0,3,1.4,1.2,0.4,2.0,7.0,1.6666666666666667,1.6666666666666667,0.5333333333333333,1.1875,1.2666666666666666,1.25,0.3846153846153846,0.6666666666666667
Brighton,2021-22,37,1,1,False,Leeds,0,0,1,1,2.2,1.2,0.4,3.0,9.0,2.6666666666666665,0.6666666666666666,0.75,1.1875,1.1875,1.25,0.6000000000000001,0.7
Brighton,2021-22,38,3,1,True,West Ham,0,1,0,3,2.0,1.2,0.4,2.0,7.0,2.6666666666666665,0.3333333333333333,0.75,1.1764705882352942,1.1875,1.2352941176470589,0.5714285714285714,0.6923076923076923
Brighton,2022-23,1,2,1,False,Man Utd,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Brighton,2022-23,2,0,0,True,Newcastle,1,0,1,1,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.6666666666666666,0.75
Brighton,2022-23,3,2,0,False,West Ham,1,1,0,3,1.0,0.5,0.5,1.0,4.0,1.0,0.5,0.0,2.0,0.0,1.0,0.3333333333333333,0.8333333333333334
Brighton,2022-23,4,1,0,True,Leeds,1,1,0,3,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,7.0,1.3333333333333333,0.3333333333333333,0.0,2.0,0.0,0.5,0.5,1.0
Brighton,2022-23,5,1,2,False,Fulham,0,0,0,0,1.25,0.25,0.75,3.0,10.0,1.0,0.0,0.5,2.0,0.0,0.5,0.36363636363636365,1.0
Brighton,2022-23,6,4,2,True,Leicester,0,1,0,3,1.2,0.6,0.6,3.0,10.0,1.3333333333333333,0.6666666666666666,0.5,1.6666666666666667,0.0,1.0,0.24999999999999997,1.0
Brighton,2022-23,9,3,3,False,Liverpool,0,0,1,1,1.6,0.8,0.6,3.0,10.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.4000000000000001,0.923076923076923
Brighton,2022-23,10,0,1,True,Spurs,0,0,0,0,2.2,1.4,0.4,3.0,10.0,2.6666666666666665,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,1.5,0.5000000000000001,0.7333333333333334
Brighton,2022-23,11,0,2,False,Brentford,0,0,0,0,1.8,1.6,0.2,2.0,7.0,2.3333333333333335,2.0,1.25,2.0,0.75,1.5,0.4210526315789474,0.6923076923076923
Brighton,2022-23,12,0,0,True,Nott'm Forest,1,0,1,1,1.6,2.0,0.0,1.0,4.0,1.0,2.0,1.25,1.6,0.75,1.6,0.6000000000000001,0.30000000000000004
Brighton,2022-23,13,1,3,False,Man City,0,0,0,0,1.4,1.6,0.2,1.0,5.0,0.0,1.0,1.0,1.6,0.6,1.6,0.41666666666666663,0.33333333333333337
Brighton,2022-23,14,2,1,True,Chelsea,0,1,0,3,0.8,1.8,0.2,0.0,2.0,0.3333333333333333,1.6666666666666667,1.0,1.5,0.6,1.8333333333333333,0.14285714285714285,0.22222222222222243
Brighton,2022-23,15,3,2,False,Wolves,0,1,0,3,0.6,1.4,0.2,1.0,4.0,1.0,1.3333333333333333,1.1666666666666667,1.5,0.6666666666666666,1.8333333333333333,0.08333333333333331,0.3750000000000001
Brighton,2022-23,16,1,2,True,Aston Villa,0,0,0,0,1.2,1.6,0.2,2.0,7.0,2.0,2.0,1.1666666666666667,1.7142857142857142,0.6666666666666666,1.8571428571428572,0.44444444444444436,0.36363636363636354
Brighton,2022-23,17,2,1,False,Southampton,0,1,0,3,1.4,1.6,0.2,2.0,7.0,2.0,1.6666666666666667,1.1428571428571428,1.7142857142857142,0.8571428571428571,1.8571428571428572,0.49999999999999994,0.41666666666666663
Brighton,2022-23,18,2,4,True,Arsenal,0,0,0,0,1.8,1.8,0.0,3.0,9.0,2.0,1.6666666666666667,1.1428571428571428,1.75,0.8571428571428571,1.75,0.5454545454545456,0.41666666666666663
Brighton,2022-23,19,4,1,False,Everton,0,1,0,3,2.0,2.0,0.0,3.0,9.0,1.6666666666666667,2.3333333333333335,1.25,1.75,1.25,1.75,0.6153846153846154,0.25
Brighton,2022-23,20,2,0,True,Liverpool,1,1,0,3,2.4,2.0,0.0,3.0,9.0,2.6666666666666665,2.0,1.25,2.0,1.25,1.6666666666666667,1.0,0.25
Brighton,2022-23,21,1,2,False,Leicester,0,0,0,0,2.2,1.6,0.2,3.0,9.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.0,1.1111111111111112,1.6666666666666667,1.0,0.33333333333333326
Brighton,2022-23,22,1,0,True,Bournemouth,1,1,0,3,2.2,1.6,0.2,3.0,9.0,2.3333333333333335,1.0,1.3333333333333333,1.9,1.1111111111111112,1.7,1.0,0.2727272727272727
Brighton,2022-23,23,1,1,False,Crystal Palace,0,0,1,1,2.0,1.4,0.4,3.0,9.0,1.3333333333333333,0.6666666666666666,1.3,1.9,1.0,1.7,0.9,0.33333333333333337
Brighton,2022-23,24,0,1,True,Fulham,0,0,0,0,1.8,0.8,0.4,3.0,10.0,1.0,1.0,1.3,1.8181818181818181,1.0,1.6363636363636365,0.7777777777777776,0.75
Brighton,2022-23,26,3,0,True,West Ham,1,1,0,3,1.0,0.8,0.4,2.0,7.0,0.6666666666666666,0.6666666666666666,1.1818181818181819,1.8181818181818181,1.0,1.6363636363636365,0.4,0.7777777777777778
Brighton,2022-23,27,1,2,False,Leeds,0,0,0,0,1.2,0.8,0.4,2.0,7.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.8181818181818181,0.9166666666666666,1.6363636363636365,0.5555555555555556,0.8888888888888888
Brighton,2022-23,29,4,3,False,Bournemouth,0,1,0,3,1.2,0.8,0.4,2.0,7.0,1.3333333333333333,1.0,1.3333333333333333,1.75,0.9166666666666666,1.6666666666666667,0.4545454545454546,0.7272727272727272
Brighton,2022-23,30,1,2,False,Spurs,0,0,0,0,1.8,1.4,0.2,2.0,7.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.9230769230769231,0.9166666666666666,1.7692307692307692,0.6153846153846155,0.5
Brighton,2022-23,31,2,1,False,Chelsea,0,1,0,3,1.8,1.6,0.2,2.0,6.0,2.0,2.3333333333333335,1.3333333333333333,1.8571428571428572,0.9166666666666666,1.7857142857142858,0.5000000000000001,0.4999999999999999
Brighton,2022-23,33,1,3,False,Nott'm Forest,0,0,0,0,2.2,1.6,0.2,3.0,9.0,2.3333333333333335,2.0,1.3333333333333333,1.8666666666666667,0.9166666666666666,1.7333333333333334,0.6666666666666667,0.6470588235294117
Brighton,2022-23,34,7,0,True,Wolves,1,1,0,3,1.8,2.2,0.0,2.0,6.0,1.3333333333333333,2.0,1.3333333333333333,1.8125,0.9166666666666666,1.8125,0.5000000000000001,0.4375
Brighton,2022-23,35,1,5,True,Everton,0,0,0,0,3.0,1.8,0.2,3.0,9.0,3.3333333333333335,1.3333333333333333,1.7692307692307692,1.8125,0.8461538461538461,1.8125,0.8666666666666667,0.5625
Brighton,2022-23,36,3,4,False,Arsenal,0,0,0,0,2.4,2.2,0.2,2.0,6.0,3.0,2.6666666666666665,1.7142857142857142,1.8125,1.1428571428571428,1.8125,0.75,0.33333333333333326
Brighton,2022-23,37,3,1,True,Southampton,0,1,0,3,2.8,2.6,0.2,2.0,6.0,3.6666666666666665,3.0,1.7142857142857142,1.8823529411764706,1.1428571428571428,1.9411764705882353,0.9166666666666666,0.09090909090909083
Brighton,2022-23,38,1,2,False,Aston Villa,0,0,0,0,3.0,2.6,0.2,2.0,6.0,2.3333333333333335,3.3333333333333335,1.8,1.8823529411764706,1.1333333333333333,1.9411764705882353,1.0,0.0
Brighton,2023-24,1,2,1,True,Luton,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Brighton,2023-24,2,4,1,False,Wolves,0,1,0,3,2.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.8
Brighton,2023-24,3,1,3,True,West Ham,0,0,0,0,3.0,1.0,0.0,2.0,6.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,0.75
Brighton,2023-24,4,3,1,True,Newcastle,0,1,0,3,2.3333333333333335,1.6666666666666667,0.0,2.0,6.0,2.3333333333333335,1.6666666666666667,1.5,4.0,2.0,1.0,1.0,0.5789473684210525
Brighton,2023-24,5,2,1,False,Man Utd,0,1,0,3,2.5,1.5,0.0,3.0,9.0,2.6666666666666665,1.6666666666666667,2.0,4.0,1.6666666666666667,1.0,0.8888888888888888,0.6842105263157894
Brighton,2023-24,6,2,1,True,Bournemouth,0,1,0,3,2.4,1.4,0.0,4.0,12.0,2.0,1.6666666666666667,2.0,3.0,1.6666666666666667,1.0,0.8333333333333334,0.6666666666666667
Brighton,2023-24,7,1,6,False,Aston Villa,0,0,0,0,2.4,1.4,0.0,4.0,12.0,2.3333333333333335,1.0,2.0,3.0,1.5,1.0,0.8999999999999999,0.6923076923076923
Brighton,2023-24,8,2,2,True,Liverpool,0,0,1,1,1.8,2.4,0.0,3.0,9.0,1.6666666666666667,2.6666666666666665,2.0,2.3333333333333335,1.5,2.6666666666666665,0.6363636363636362,0.2857142857142858
Brighton,2023-24,9,0,2,False,Man City,0,0,0,0,2.0,2.2,0.0,3.0,10.0,1.6666666666666667,3.0,2.0,2.3333333333333335,1.6,2.6666666666666665,0.7272727272727273,0.4285714285714285
Brighton,2023-24,10,1,1,True,Fulham,0,0,1,1,1.4,2.4,0.0,2.0,7.0,1.0,3.3333333333333335,2.0,1.75,1.6,2.5,0.3571428571428571,0.33333333333333337
Brighton,2023-24,11,0,1,False,Everton,0,0,0,0,1.2,2.4,0.0,1.0,5.0,1.0,1.6666666666666667,1.8333333333333333,1.75,1.5,2.5,0.3125,0.5
Brighton,2023-24,12,1,1,True,Sheffield Utd,0,0,1,1,0.8,2.4,0.0,0.0,2.0,0.3333333333333333,1.3333333333333333,1.8333333333333333,1.4,1.5,2.2,0.11111111111111116,0.3076923076923078
Brighton,2023-24,13,3,2,False,Nott'm Forest,0,1,0,3,0.8,1.4,0.0,0.0,3.0,0.6666666666666666,1.0,1.7142857142857142,1.4,1.4285714285714286,2.2,0.21428571428571433,0.6363636363636364
Brighton,2023-24,14,2,3,False,Chelsea,0,0,0,0,1.0,1.4,0.0,1.0,5.0,1.3333333333333333,1.3333333333333333,1.7142857142857142,1.6666666666666667,1.4285714285714286,2.1666666666666665,0.21428571428571425,0.5454545454545455
Brighton,2023-24,15,2,1,True,Brentford,0,1,0,3,1.4,1.6,0.0,1.0,5.0,2.0,2.0,1.7142857142857142,1.7142857142857142,1.4285714285714286,2.2857142857142856,0.3571428571428571,0.5833333333333333
Brighton,2023-24,16,1,1,True,Burnley,0,0,1,1,1.6,1.6,0.0,2.0,7.0,2.3333333333333335,2.0,1.75,1.7142857142857142,1.375,2.2857142857142856,0.5,0.4545454545454545
Brighton,2023-24,17,0,2,False,Arsenal,0,0,0,0,1.8,1.6,0.0,2.0,8.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.7142857142857142,1.3333333333333333,2.2857142857142856,0.5384615384615384,0.5999999999999999
Brighton,2023-24,18,1,1,False,Crystal Palace,0,0,1,1,1.6,1.8,0.0,2.0,7.0,1.0,1.3333333333333333,1.6666666666666667,1.5,1.3333333333333333,2.25,0.5000000000000001,0.33333333333333315
Brighton,2023-24,19,4,2,True,Spurs,0,1,0,3,1.2,1.6,0.0,1.0,5.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.3333333333333333,2.111111111111111,0.39999999999999997,0.3999999999999999
Brighton,2023-24,20,0,0,False,West Ham,1,0,1,1,1.6,1.4,0.0,2.0,8.0,1.6666666666666667,1.6666666666666667,1.9,1.4444444444444444,1.4,2.111111111111111,0.625,0.5
Brighton,2023-24,21,0,0,True,Wolves,1,0,1,1,1.2,1.2,0.2,1.0,6.0,1.6666666666666667,1.0,1.9,1.3,1.4,1.9,0.24999999999999997,0.75
Brighton,2023-24,22,0,4,False,Luton,0,0,0,0,1.0,1.0,0.4,1.0,6.0,1.3333333333333333,0.6666666666666666,1.7272727272727273,1.3,1.2727272727272727,1.9,0.37499999999999994,0.7
Brighton,2023-24,23,4,1,True,Crystal Palace,0,1,0,3,1.0,1.4,0.4,1.0,6.0,0.0,1.3333333333333333,1.7272727272727273,1.1818181818181819,1.2727272727272727,2.090909090909091,0.2727272727272727,0.6363636363636364
Brighton,2023-24,24,1,2,False,Spurs,0,0,0,0,1.6,1.4,0.4,2.0,8.0,1.3333333333333333,1.6666666666666667,1.9166666666666667,1.1818181818181819,1.25,2.090909090909091,0.5555555555555556,0.8
Brighton,2023-24,25,4,0,False,Sheffield Utd,1,1,0,3,1.0,1.4,0.4,1.0,5.0,1.6666666666666667,2.3333333333333335,1.9166666666666667,1.1666666666666667,1.25,2.0833333333333335,0.25,0.7272727272727273
Brighton,2023-24,26,1,1,True,Everton,0,0,1,1,1.8,1.4,0.4,2.0,7.0,3.0,1.0,1.9166666666666667,1.3846153846153846,1.25,1.9230769230769231,0.4666666666666666,0.6428571428571429
Brighton,2023-24,27,0,3,False,Fulham,0,0,0,0,2.0,1.6,0.2,2.0,7.0,2.0,1.0,1.8461538461538463,1.3846153846153846,1.2307692307692308,1.9230769230769231,0.5,0.6153846153846154
Brighton,2023-24,28,0,0,True,Nott'm Forest,1,0,1,1,2.0,1.4,0.2,2.0,7.0,1.6666666666666667,1.3333333333333333,1.8461538461538463,1.2857142857142858,1.2307692307692308,2.0,0.45,0.6875
Brighton,2023-24,30,1,2,False,Liverpool,0,0,0,0,1.2,1.2,0.4,1.0,5.0,0.3333333333333333,1.3333333333333333,1.7142857142857142,1.2857142857142858,1.1428571428571428,2.0,0.21052631578947364,0.6923076923076923
Brighton,2023-24,31,0,0,False,Brentford,1,0,1,1,1.2,1.2,0.4,1.0,5.0,0.3333333333333333,1.6666666666666667,1.7142857142857142,1.2666666666666666,1.1428571428571428,2.0,0.30769230769230765,0.7333333333333334
Brighton,2023-24,32,0,3,True,Arsenal,0,0,0,0,0.4,1.2,0.4,0.0,3.0,0.3333333333333333,0.6666666666666666,1.7142857142857142,1.1875,1.1428571428571428,1.875,0.0,0.6923076923076923
Brighton,2023-24,33,0,1,False,Burnley,0,0,0,0,0.2,1.6,0.4,0.0,2.0,0.3333333333333333,1.6666666666666667,1.6,1.1875,1.2666666666666666,1.875,0.0,0.5333333333333332
Brighton,2023-24,34,0,4,True,Man City,0,0,0,0,0.2,1.2,0.4,0.0,2.0,0.0,1.3333333333333333,1.6,1.1176470588235294,1.2666666666666666,1.8235294117647058,0.0,0.6666666666666666
Brighton,2023-24,35,0,3,False,Bournemouth,0,0,0,0,0.2,2.0,0.2,0.0,1.0,0.0,2.6666666666666665,1.5,1.1176470588235294,1.4375,1.8235294117647058,0.0,0.3846153846153846
Brighton,2023-24,36,1,0,True,Aston Villa,1,1,0,3,0.0,2.2,0.2,0.0,1.0,0.0,2.6666666666666665,1.5,1.0555555555555556,1.4375,1.8888888888888888,0.0,0.41666666666666674
Brighton,2023-24,37,1,2,False,Newcastle,0,0,0,0,0.2,2.2,0.2,1.0,3.0,0.3333333333333333,2.3333333333333335,1.4705882352941178,1.0555555555555556,1.3529411764705883,1.8888888888888888,0.0,0.41666666666666674
Brighton,2023-24,38,0,2,True,Man Utd,0,0,0,0,0.4,2.0,0.2,1.0,3.0,0.6666666666666666,1.6666666666666667,1.4705882352941178,1.0526315789473684,1.3529411764705883,1.894736842105263,0.0,0.4285714285714286
Brighton,2024-25,1,3,0,False,Everton,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Brighton,2024-25,2,2,1,True,Man Utd,0,1,0,3,3.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
Brighton,2024-25,3,1,1,False,Arsenal,0,0,1,1,2.5,0.5,0.5,2.0,6.0,2.5,0.5,2.0,3.0,1.0,0.0,0.8333333333333334,0.875
Brighton,2024-25,4,0,0,True,Ipswich,1,0,1,1,2.0,0.6666666666666666,0.3333333333333333,2.0,7.0,2.0,0.6666666666666666,2.0,2.0,1.0,0.5,0.6250000000000001,0.8
Brighton,2024-25,5,2,2,True,Nott'm Forest,0,0,1,1,1.5,0.5,0.5,2.0,8.0,1.0,0.6666666666666666,1.0,2.0,0.5,0.5,0.5,0.9166666666666666
Brighton,2024-25,6,2,4,False,Chelsea,0,0,0,0,1.6,0.8,0.4,2.0,9.0,1.0,1.0,1.3333333333333333,2.0,1.0,0.5,0.6000000000000001,0.7692307692307692
Brighton,2024-25,7,3,2,True,Spurs,0,1,0,3,1.4,1.6,0.2,1.0,6.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,1.6666666666666667,0.39999999999999997,0.4999999999999999
